,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
14586,35.0,2263.0,427.0,1001.0,408.0,3.875,172000.0
14587,23.0,2105.0,525.0,1218.0,484.0,3.375,184100.0
14588,30.0,2288.0,448.0,1240.0,469.0,4.0114,169800.0
14589,30.0,3225.0,555.0,1601.0,532.0,4.3317,173300.0
14590,24.0,3541.0,530.0,1591.0,530.0,5.3538,212500.0
14591,24.0,1623.0,417.0,911.0,397.0,2.7401,198100.0
14592,21.0,2869.0,596.0,1471.0,577.0,3.0375,197600.0
14593,27.0,2346.0,399.0,1105.0,373.0,4.2708,182800.0
14594,31.0,1772.0,353.0,1090.0,350.0,3.9265,162000.0
14595,28.0,2291.0,371.0,1098.0,382.0,4.6875,188000.0
14596,26.0,2424.0,388.0,974.0,375.0,4.739,184100.0
14597,26.0,788.0,127.0,346.0,125.0,5.0603,185700.0
14598,19.0,6823.0,1509.0,3784.0,1509.0,3.1032,179500.0
14599,24.0,1569.0,377.0,715.0,321.0,3.1146,187500.0
14600,14.0,4328.0,1100.0,2046.0,1044.0,2.2899,159000.0
14601,35.0,1213.0,200.0,532.0,181.0,3.6806,172400.0
14602,37.0,422.0,79.0,211.0,80.0,3.0625,159700.0
14603,22.0,2259.0,634.0,1213.0,601.0,2.5,177800.0
14604,34.0,2275.0,375.0,1021.0,379.0,3.6371,176300.0
14605,33.0,3064.0,506.0,1355.0,488.0,4.22,178700.0
14606,25.0,2161.0,462.0,896.0,468.0,2.2284,177500.0
14607,25.0,1756.0,301.0,722.0,312.0,4.5625,162300.0
14608,28.0,3436.0,537.0,1503.0,498.0,4.7679,204000.0
14609,33.0,5226.0,833.0,2221.0,839.0,5.1491,207000.0
14610,10.0,3821.0,631.0,1605.0,609.0,5.5454,217100.0
14611,30.0,2456.0,390.0,1022.0,393.0,3.8542,198500.0
14612,30.0,5201.0,1104.0,2961.0,1064.0,3.2661,140400.0
14613,44.0,2262.0,647.0,3009.0,657.0,2.2663,123600.0
14614,43.0,1269.0,297.0,946.0,285.0,2.1447,133300.0
14615,25.0,1399.0,329.0,1308.0,355.0,2.5682,187500.0
14616,20.0,2827.0,554.0,1822.0,536.0,3.4706,157600.0
14617,27.0,1937.0,537.0,1211.0,482.0,2.75,87500.0
14618,23.0,2395.0,476.0,2284.0,488.0,3.7292,146300.0
14619,24.0,3566.0,765.0,1697.0,722.0,3.6375,178600.0
14620,32.0,1731.0,413.0,1569.0,427.0,3.3375,154300.0
14621,17.0,3845.0,1051.0,3102.0,944.0,2.3658,164100.0
14622,34.0,2515.0,488.0,1594.0,515.0,3.7381,165000.0
14623,42.0,1104.0,305.0,892.0,270.0,2.2768,145200.0
14624,35.0,1399.0,274.0,695.0,281.0,3.767,166800.0
14625,6.0,3856.0,875.0,1547.0,816.0,4.5481,164800.0
14626,16.0,2374.0,780.0,913.0,705.0,2.7386,87500.0
14627,8.0,3694.0,997.0,1297.0,807.0,3.6492,158900.0
14628,17.0,711.0,254.0,327.0,227.0,2.6493,67500.0
14629,21.0,4185.0,1018.0,3122.0,993.0,3.0481,210000.0
14630,23.0,1215.0,225.0,592.0,224.0,3.4,200600.0
14631,26.0,2496.0,407.0,1062.0,380.0,5.5413,302100.0
14632,34.0,4854.0,912.0,2089.0,854.0,3.8542,200000.0
14633,16.0,2079.0,394.0,746.0,383.0,5.0958,300000.0
14634,33.0,2573.0,436.0,1084.0,443.0,4.2417,294100.0
14635,34.0,1398.0,222.0,532.0,244.0,3.7102,289600.0
14636,16.0,2593.0,794.0,1235.0,684.0,3.1304,166300.0
14637,36.0,4018.0,1067.0,1620.0,842.0,2.3599,168400.0
14638,36.0,1514.0,258.0,665.0,278.0,3.8571,235100.0
14639,35.0,1788.0,378.0,777.0,374.0,3.3713,238400.0
14640,31.0,3417.0,533.0,1245.0,532.0,4.7788,276000.0
14641,29.0,1213.0,,654.0,246.0,4.5987,255600.0
14642,34.0,757.0,212.0,409.0,222.0,3.2312,192200.0
14643,34.0,4108.0,664.0,1659.0,644.0,4.4097,252000.0
14644,38.0,2662.0,498.0,1132.0,496.0,4.0057,241600.0
14645,30.0,2747.0,640.0,3185.0,657.0,3.765,238000.0
14646,16.0,3273.0,670.0,1305.0,671.0,4.1368,151000.0
14647,9.0,634.0,152.0,248.0,133.0,3.8571,143800.0
14648,14.0,3575.0,992.0,1645.0,839.0,2.4397,140600.0
14649,30.0,156.0,45.0,77.0,40.0,3.2679,137500.0
14650,31.0,1952.0,471.0,936.0,462.0,2.8621,196900.0
14651,34.0,1629.0,318.0,900.0,282.0,3.1458,178300.0
14652,41.0,1413.0,261.0,1070.0,259.0,2.3578,166700.0
14653,41.0,2423.0,469.0,1813.0,466.0,2.1157,156900.0
14654,33.0,2670.0,435.0,1256.0,431.0,3.9417,179800.0
14655,35.0,1267.0,212.0,710.0,204.0,2.5368,169600.0
14656,35.0,3578.0,582.0,1568.0,553.0,4.7813,188600.0
14657,25.0,1577.0,266.0,611.0,284.0,5.25,205100.0
14658,31.0,984.0,161.0,422.0,158.0,5.282,183000.0
14659,19.0,2157.0,554.0,1349.0,535.0,2.7652,177400.0
14660,34.0,1748.0,294.0,800.0,294.0,4.4886,179100.0
14661,15.0,1606.0,375.0,784.0,342.0,3.7237,108300.0
14662,33.0,2731.0,456.0,1263.0,445.0,4.5568,175300.0
14663,29.0,2863.0,534.0,1392.0,522.0,3.8719,174200.0
14664,26.0,2119.0,444.0,1202.0,440.0,3.2308,166500.0
14665,31.0,1727.0,342.0,879.0,345.0,3.8125,166300.0
14666,35.0,2129.0,382.0,1044.0,350.0,3.9732,174900.0
14667,35.0,1458.0,262.0,723.0,257.0,4.2098,174100.0
14668,35.0,1362.0,243.0,698.0,255.0,3.6458,173800.0
14669,4.0,2782.0,817.0,1309.0,787.0,4.2621,124200.0
14670,16.0,2056.0,631.0,847.0,569.0,2.9576,92200.0
14671,7.0,6100.0,1185.0,2710.0,1040.0,5.5673,288200.0
14672,16.0,3980.0,682.0,3174.0,647.0,2.6607,175000.0
14673,17.0,1787.0,330.0,1341.0,314.0,2.875,112500.0
14674,15.0,3428.0,491.0,2303.0,486.0,2.5953,67500.0
14675,17.0,3890.0,586.0,2791.0,595.0,3.2197,67500.0
14676,15.0,666.0,152.0,247.0,164.0,2.15,131300.0
14677,16.0,4608.0,629.0,2020.0,636.0,6.04,243000.0
14678,16.0,4241.0,892.0,1771.0,864.0,4.375,166500.0
14679,16.0,1049.0,154.0,467.0,160.0,6.2047,248100.0
14680,16.0,4214.0,744.0,1820.0,699.0,4.3783,179500.0
14681,15.0,4138.0,636.0,2001.0,677.0,4.8419,264000.0
14682,16.0,1787.0,236.0,770.0,228.0,7.1298,278600.0
14683,10.0,5177.0,856.0,2190.0,816.0,5.9734,271700.0
14684,7.0,13703.0,2352.0,4446.0,1856.0,6.4335,260600.0
14685,8.0,2205.0,348.0,777.0,341.0,6.0266,177400.0
14686,5.0,2234.0,256.0,894.0,253.0,10.3354,477600.0
14687,6.0,6525.0,826.0,3146.0,806.0,9.2858,436100.0
14688,25.0,2963.0,552.0,1162.0,556.0,3.625,184500.0
14689,20.0,2183.0,534.0,999.0,496.0,2.8631,169700.0
14690,36.0,2163.0,367.0,915.0,360.0,4.7188,174100.0
14691,32.0,1587.0,268.0,635.0,249.0,3.375,178100.0
14692,16.0,2574.0,771.0,1129.0,721.0,3.3849,96900.0
14693,16.0,1791.0,518.0,1006.0,491.0,3.5179,129300.0
14694,16.0,2470.0,830.0,1170.0,724.0,3.5562,73500.0
14695,16.0,2220.0,512.0,930.0,527.0,3.6528,133200.0
14696,36.0,1529.0,266.0,683.0,260.0,4.0982,171200.0
14697,36.0,1936.0,345.0,861.0,343.0,3.8333,170000.0
14698,31.0,2019.0,417.0,872.0,386.0,3.1964,177700.0
14699,28.0,1708.0,393.0,816.0,393.0,2.9881,165300.0
14700,31.0,2550.0,395.0,1017.0,405.0,5.1488,181000.0
14701,36.0,2028.0,349.0,820.0,352.0,3.9828,168900.0
14702,36.0,3583.0,642.0,1711.0,602.0,3.9745,170800.0
14703,23.0,2698.0,410.0,1094.0,411.0,5.1782,195100.0
14704,15.0,2000.0,402.0,778.0,369.0,4.3594,224200.0
14705,17.0,3939.0,550.0,1694.0,553.0,6.7927,234700.0
14706,17.0,1885.0,292.0,771.0,301.0,5.6402,228600.0
14707,17.0,1475.0,308.0,549.0,293.0,3.7167,180400.0
14708,17.0,2247.0,340.0,973.0,318.0,5.5,222000.0
14709,25.0,2489.0,314.0,911.0,309.0,7.8336,277600.0
14710,26.0,3725.0,623.0,1516.0,627.0,4.7143,268300.0
14711,21.0,2919.0,496.0,984.0,443.0,4.625,222800.0
14712,23.0,2491.0,350.0,863.0,348.0,6.7196,306800.0
14713,25.0,2504.0,345.0,1067.0,350.0,5.7416,243400.0
14714,16.0,1561.0,378.0,574.0,350.0,3.0035,94600.0
14715,25.0,1905.0,250.0,865.0,253.0,6.4797,249000.0
14716,23.0,3309.0,401.0,1116.0,386.0,7.916,330600.0
14717,17.0,2524.0,332.0,771.0,317.0,8.7604,331800.0
14718,21.0,3787.0,492.0,1246.0,457.0,9.6023,391300.0
14719,31.0,2485.0,436.0,942.0,448.0,4.8,220800.0
14720,27.0,2369.0,370.0,927.0,374.0,4.1162,177200.0
14721,26.0,3859.0,513.0,1469.0,538.0,5.8683,220500.0
14722,19.0,3866.0,775.0,1554.0,703.0,4.3281,220000.0
14723,11.0,1802.0,440.0,630.0,428.0,2.0337,146700.0
14724,17.0,1042.0,210.0,650.0,215.0,3.1,84200.0
14725,17.0,1558.0,479.0,803.0,431.0,2.6934,160200.0
14726,20.0,2705.0,545.0,1198.0,497.0,3.7159,168900.0
14727,33.0,4015.0,663.0,1864.0,664.0,4.3152,159300.0
14728,29.0,1232.0,243.0,665.0,247.0,3.65,168900.0
14729,31.0,2692.0,445.0,1129.0,450.0,4.4583,170000.0
14730,26.0,4499.0,645.0,1866.0,626.0,5.516,185100.0
14731,27.0,1950.0,317.0,950.0,320.0,4.0656,164000.0
14732,26.0,1998.0,301.0,874.0,305.0,5.4544,180900.0
14733,21.0,4203.0,618.0,1620.0,600.0,5.3441,193500.0
14734,14.0,3173.0,599.0,1451.0,585.0,3.7292,182200.0
14735,16.0,1765.0,289.0,743.0,280.0,4.9744,209700.0
14736,12.0,2880.0,406.0,1381.0,418.0,6.5412,254200.0
14737,16.0,4046.0,731.0,1684.0,701.0,4.2312,197000.0
14738,26.0,1919.0,345.0,1326.0,341.0,4.2679,131900.0
14739,13.0,3920.0,775.0,2814.0,760.0,4.0616,148800.0
14740,22.0,2101.0,399.0,1551.0,371.0,4.1518,136900.0
14741,17.0,2724.0,567.0,2213.0,554.0,3.8529,147700.0
14742,13.0,3435.0,708.0,1761.0,699.0,3.4792,107600.0
14743,11.0,2879.0,679.0,2098.0,673.0,3.5125,142400.0
14744,16.0,1269.0,282.0,1609.0,298.0,2.6985,156500.0
14745,14.0,2355.0,406.0,1883.0,401.0,5.0311,152100.0
14746,20.0,2029.0,357.0,1497.0,353.0,4.0089,132100.0
14747,23.0,1918.0,339.0,1392.0,340.0,4.087,134800.0
14748,25.0,2185.0,370.0,1558.0,369.0,5.3072,132700.0
14749,22.0,2857.0,516.0,2412.0,496.0,4.7337,127600.0
14750,25.0,1268.0,282.0,991.0,299.0,3.0284,123600.0
14751,17.0,2252.0,378.0,1776.0,365.0,4.6364,141100.0
14752,13.0,2880.0,576.0,2450.0,567.0,3.1696,138000.0
14753,18.0,1215.0,320.0,1195.0,349.0,1.9875,114900.0
14754,17.0,985.0,233.0,811.0,223.0,2.875,134500.0
14755,18.0,1384.0,311.0,1429.0,287.0,1.3362,95000.0
14756,23.0,1262.0,294.0,5176.0,275.0,2.5625,153300.0
14757,15.0,2206.0,648.0,2511.0,648.0,1.6348,93200.0
14758,22.0,2172.0,563.0,2049.0,524.0,2.0159,139300.0
14759,17.0,2803.0,683.0,2768.0,676.0,1.7958,140400.0
14760,5.0,2706.0,925.0,3148.0,855.0,1.7301,125000.0
14761,5.0,3223.0,940.0,3284.0,854.0,1.4384,108800.0
14762,7.0,938.0,297.0,1187.0,282.0,1.2667,67500.0
14763,21.0,2350.0,667.0,1621.0,613.0,2.0734,87500.0
14764,23.0,1662.0,377.0,1318.0,386.0,2.3,120800.0
14765,17.0,2046.0,559.0,1585.0,530.0,2.25,132800.0
14766,33.0,393.0,76.0,330.0,80.0,4.1029,122700.0
14767,29.0,1061.0,202.0,759.0,206.0,4.8646,136800.0
14768,26.0,2343.0,371.0,1221.0,372.0,4.3601,144900.0
14769,16.0,2687.0,501.0,1502.0,480.0,3.75,146800.0
14770,17.0,2961.0,634.0,1911.0,615.0,2.5859,131400.0
14771,18.0,2203.0,544.0,1943.0,497.0,2.25,103200.0
14772,14.0,1527.0,357.0,1224.0,363.0,2.7361,93600.0
14773,9.0,3648.0,895.0,3293.0,840.0,3.0992,142600.0
14774,8.0,2888.0,662.0,2441.0,683.0,2.7048,153000.0
14775,15.0,1462.0,274.0,1002.0,271.0,3.9698,142700.0
14776,22.0,2128.0,477.0,1420.0,450.0,3.2687,131000.0
14777,25.0,1607.0,280.0,899.0,260.0,3.8194,134400.0
14778,12.0,2565.0,567.0,1785.0,545.0,3.0273,135300.0
14779,9.0,6298.0,1512.0,4451.0,1456.0,2.569,88300.0
14780,23.0,1817.0,323.0,1371.0,327.0,3.6736,139500.0
14781,10.0,2198.0,368.0,1645.0,350.0,4.5547,160700.0
14782,17.0,444.0,83.0,357.0,87.0,5.1478,138900.0
14783,8.0,864.0,156.0,626.0,172.0,4.8984,151500.0
14784,8.0,6533.0,1217.0,4797.0,1177.0,3.9583,144400.0
14785,34.0,2003.0,466.0,1226.0,443.0,3.0613,136700.0
14786,21.0,1738.0,295.0,983.0,298.0,4.8274,174100.0
14787,27.0,2511.0,615.0,1427.0,576.0,3.1645,156000.0
14788,32.0,1870.0,437.0,1142.0,426.0,2.3194,159400.0
14789,27.0,1417.0,373.0,814.0,348.0,2.3603,195300.0
14790,20.0,2524.0,682.0,1819.0,560.0,2.9286,257700.0
14791,28.0,1869.0,407.0,1074.0,344.0,2.5988,135600.0
14792,32.0,2723.0,586.0,1702.0,562.0,3.3371,140500.0
14793,35.0,1450.0,256.0,930.0,286.0,2.6715,133300.0
14794,26.0,1360.0,309.0,869.0,328.0,3.0217,131600.0
14795,21.0,2894.0,685.0,2109.0,712.0,2.2755,125000.0
14796,27.0,2616.0,591.0,1889.0,577.0,2.3824,127600.0
14797,14.0,5058.0,1299.0,3662.0,1193.0,2.3253,133700.0
14798,17.0,2020.0,534.0,1529.0,500.0,2.1773,143200.0
14799,12.0,1086.0,294.0,870.0,290.0,2.4213,132500.0
14800,18.0,2329.0,580.0,1538.0,567.0,2.1179,153100.0
14801,28.0,2793.0,706.0,1825.0,676.0,2.6724,144500.0
14802,36.0,1940.0,399.0,1076.0,382.0,3.3906,147800.0
14803,10.0,7374.0,1157.0,1900.0,794.0,8.7991,478500.0
14804,26.0,1617.0,279.0,2745.0,250.0,3.5357,67500.0
14805,16.0,5895.0,1424.0,873.0,522.0,7.3669,187500.0
14806,29.0,1539.0,344.0,556.0,289.0,3.25,500001.0
14807,52.0,1837.0,313.0,668.0,300.0,5.1009,500001.0
14808,37.0,3112.0,716.0,1304.0,674.0,3.2121,320800.0
14809,44.0,2819.0,514.0,1258.0,503.0,4.4777,452800.0
14810,40.0,2236.0,331.0,767.0,316.0,5.3177,500001.0
14811,48.0,2764.0,491.0,978.0,449.0,5.1249,432400.0
14812,19.0,2802.0,802.0,1159.0,597.0,4.7891,334600.0
14813,45.0,3168.0,598.0,1341.0,562.0,4.5189,422200.0
14814,33.0,4084.0,897.0,1804.0,833.0,4.0488,409700.0
14815,44.0,2655.0,514.0,1102.0,489.0,3.6759,368800.0
14816,42.0,1691.0,286.0,761.0,281.0,5.1386,404500.0
14817,35.0,2921.0,438.0,1042.0,415.0,6.3612,482700.0
14818,36.0,26.0,14.0,58.0,23.0,1.9107,125000.0
14819,43.0,515.0,146.0,445.0,140.0,1.6094,93000.0
14820,46.0,928.0,236.0,790.0,235.0,1.6806,92500.0
14821,52.0,204.0,74.0,248.0,57.0,1.7961,47500.0
14822,52.0,16.0,4.0,8.0,3.0,1.125,60000.0
14823,52.0,280.0,71.0,217.0,71.0,1.4844,83300.0
14824,52.0,25.0,5.0,14.0,9.0,1.625,118800.0
14825,37.0,1157.0,332.0,983.0,306.0,2.0972,117000.0
14826,38.0,833.0,206.0,570.0,182.0,1.8333,127100.0
14827,37.0,1232.0,330.0,1086.0,330.0,1.6389,114300.0
14828,27.0,1782.0,560.0,1785.0,560.0,2.1542,106300.0
14829,26.0,2629.0,763.0,2721.0,767.0,2.0982,109100.0
14830,22.0,1690.0,541.0,1669.0,494.0,2.0213,110600.0
14831,30.0,2662.0,653.0,1997.0,605.0,2.8089,120600.0
14832,31.0,2051.0,549.0,1581.0,538.0,2.052,108900.0
14833,15.0,1635.0,553.0,1347.0,597.0,1.2745,92900.0
14834,20.0,1012.0,269.0,837.0,240.0,2.0488,88900.0
14835,29.0,4174.0,1195.0,3675.0,1124.0,1.8112,103600.0
14836,42.0,2013.0,568.0,1920.0,557.0,2.0724,107600.0
14837,47.0,771.0,224.0,637.0,212.0,2.0156,90300.0
14838,49.0,1412.0,350.0,1200.0,332.0,2.0398,93600.0
14839,47.0,1044.0,274.0,1003.0,280.0,1.7802,97800.0
14840,45.0,1183.0,289.0,900.0,266.0,2.4943,99600.0
14841,29.0,1429.0,293.0,1091.0,317.0,3.4609,118000.0
14842,31.0,2558.0,487.0,1938.0,492.0,3.4875,117000.0
14843,36.0,1571.0,284.0,1001.0,268.0,3.6875,111400.0
14844,34.0,1469.0,267.0,1031.0,267.0,3.4583,112700.0
14845,29.0,1792.0,449.0,1650.0,396.0,2.2201,100000.0
14846,28.0,1485.0,275.0,820.0,283.0,4.069,153300.0
14847,26.0,3071.0,615.0,2156.0,568.0,2.9318,112400.0
14848,19.0,3635.0,1078.0,3127.0,1098.0,1.324,122600.0
14849,20.0,2569.0,737.0,2341.0,705.0,2.0114,104900.0
14850,28.0,2758.0,623.0,2179.0,631.0,2.3814,112300.0
14851,31.0,3008.0,764.0,2088.0,757.0,2.5662,118200.0
14852,46.0,844.0,147.0,423.0,161.0,3.375,136300.0
14853,43.0,1004.0,236.0,839.0,235.0,2.81,103400.0
14854,35.0,3200.0,725.0,1723.0,610.0,1.8977,95600.0
14855,12.0,4131.0,891.0,2272.0,840.0,3.4701,204900.0
14856,32.0,5135.0,1025.0,2152.0,944.0,4.1325,172800.0
14857,43.0,1005.0,230.0,548.0,252.0,1.8672,145800.0
14858,17.0,2633.0,712.0,1487.0,694.0,2.5392,147000.0
14859,38.0,917.0,256.0,494.0,233.0,1.9241,150000.0
14860,11.0,1651.0,533.0,947.0,515.0,1.6806,141700.0
14861,20.0,1445.0,323.0,573.0,334.0,2.619,145800.0
14862,25.0,3509.0,985.0,2359.0,899.0,2.6296,150000.0
14863,28.0,2296.0,603.0,1277.0,550.0,2.3562,123800.0
14864,38.0,2095.0,536.0,1240.0,550.0,2.7218,145900.0
14865,30.0,3171.0,862.0,2126.0,800.0,2.507,142700.0
14866,29.0,1578.0,460.0,1236.0,461.0,2.5658,134700.0
14867,20.0,1999.0,651.0,1302.0,592.0,1.6321,57500.0
14868,19.0,2571.0,791.0,1205.0,783.0,1.62,131300.0
14869,27.0,2920.0,770.0,1935.0,746.0,2.4148,67500.0
14870,23.0,1619.0,447.0,1025.0,415.0,1.858,67500.0
14871,27.0,1846.0,509.0,1078.0,482.0,2.1719,131500.0
14872,37.0,1538.0,298.0,867.0,285.0,3.0729,128700.0
14873,37.0,1925.0,428.0,1344.0,426.0,2.4866,129700.0
14874,34.0,1576.0,364.0,1153.0,381.0,2.1955,129700.0
14875,33.0,2891.0,793.0,1607.0,754.0,2.1281,139800.0
14876,24.0,3613.0,973.0,2002.0,931.0,1.947,147500.0
14877,33.0,620.0,161.0,420.0,164.0,1.8417,150000.0
14878,38.0,1486.0,269.0,745.0,295.0,4.6477,150400.0
14879,37.0,2303.0,379.0,1026.0,357.0,3.455,156900.0
14880,30.0,2873.0,774.0,1593.0,731.0,2.24,129500.0
14881,37.0,1326.0,234.0,612.0,240.0,4.125,160200.0
14882,36.0,786.0,125.0,408.0,138.0,3.9167,189700.0
14883,40.0,1706.0,322.0,796.0,303.0,3.5583,154900.0
14884,37.0,2372.0,444.0,1056.0,419.0,3.7583,145500.0
14885,30.0,2504.0,559.0,1827.0,490.0,2.6146,159400.0
14886,28.0,2080.0,427.0,1266.0,434.0,2.2788,146300.0
14887,28.0,2468.0,506.0,1353.0,522.0,3.0771,158600.0
14888,36.0,1674.0,309.0,818.0,307.0,3.4773,150400.0
14889,23.0,1157.0,309.0,640.0,313.0,2.1548,118800.0
14890,21.0,1945.0,430.0,1335.0,419.0,3.6467,113000.0
14891,16.0,5192.0,1381.0,3261.0,1321.0,2.2685,151900.0
14892,27.0,2264.0,525.0,1485.0,468.0,3.3514,149100.0
14893,19.0,5016.0,1173.0,2750.0,1081.0,2.7838,155900.0
14894,34.0,4325.0,1015.0,2609.0,979.0,2.8489,128300.0
14895,22.0,5016.0,1331.0,3222.0,1196.0,2.1441,135500.0
14896,18.0,2602.0,551.0,1042.0,550.0,1.9267,67500.0
14897,21.0,1779.0,466.0,1327.0,488.0,1.6007,96200.0
14898,30.0,144.0,52.0,220.0,48.0,2.3929,134400.0
14899,24.0,1901.0,490.0,1334.0,476.0,2.2544,121900.0
14900,10.0,1686.0,414.0,1000.0,391.0,2.1765,128400.0
14901,24.0,4369.0,1353.0,3123.0,1247.0,2.0571,152300.0
14902,23.0,1630.0,362.0,1267.0,418.0,2.5625,131100.0
14903,13.0,1607.0,435.0,983.0,400.0,2.2903,106300.0
14904,25.0,1075.0,238.0,434.0,234.0,1.7472,94600.0
14905,24.0,1088.0,268.0,1095.0,246.0,2.4191,107300.0
14906,33.0,905.0,205.0,989.0,222.0,2.7014,108200.0
14907,31.0,4911.0,861.0,2334.0,843.0,4.1958,160100.0
14908,34.0,3928.0,686.0,2315.0,681.0,4.2851,144500.0
14909,26.0,3620.0,607.0,2000.0,593.0,4.9962,156000.0
14910,31.0,4033.0,715.0,2585.0,715.0,3.5096,139900.0
14911,21.0,6034.0,1205.0,3795.0,1146.0,3.2633,129700.0
14912,26.0,1563.0,286.0,1145.0,313.0,3.8615,139300.0
14913,20.0,8052.0,1461.0,5094.0,1430.0,4.2241,139800.0
14914,18.0,4747.0,846.0,3002.0,872.0,3.9076,152900.0
14915,16.0,4683.0,929.0,3073.0,865.0,3.0495,98300.0
14916,26.0,2074.0,356.0,1228.0,335.0,4.1154,160200.0
14917,27.0,1710.0,282.0,1089.0,297.0,4.6793,151900.0
14918,23.0,1553.0,216.0,778.0,229.0,5.1538,171300.0
14919,22.0,1028.0,148.0,523.0,152.0,6.0086,166900.0
14920,26.0,1335.0,224.0,742.0,215.0,5.152,143400.0
14921,19.0,1902.0,335.0,1102.0,313.0,3.0365,98100.0
14922,6.0,7995.0,1458.0,4771.0,1376.0,4.7068,184300.0
14923,30.0,4494.0,667.0,1883.0,680.0,5.766,186100.0
14924,29.0,4168.0,742.0,2096.0,713.0,4.2204,169800.0
14925,22.0,2346.0,380.0,1217.0,382.0,5.5248,156300.0
14926,17.0,2319.0,348.0,1125.0,337.0,5.551,266900.0
14927,16.0,2238.0,307.0,1002.0,303.0,6.6143,264100.0
14928,20.0,1505.0,184.0,635.0,182.0,6.5772,245200.0
14929,11.0,9992.0,1368.0,4495.0,1316.0,6.9664,293900.0
14930,19.0,771.0,,376.0,108.0,6.6272,273600.0
14931,4.0,16450.0,2833.0,7985.0,2683.0,5.6631,233400.0
14932,15.0,4331.0,699.0,2046.0,627.0,3.9519,193500.0
14933,8.0,8806.0,1401.0,3159.0,1059.0,4.2155,247800.0
14934,14.0,1111.0,142.0,472.0,145.0,7.6344,290500.0
14935,11.0,3098.0,490.0,1391.0,484.0,4.9792,170400.0
14936,7.0,6483.0,976.0,3269.0,1005.0,5.7358,221600.0
14937,5.0,2329.0,542.0,1213.0,514.0,4.0298,225600.0
14938,5.0,260.0,41.0,157.0,42.0,6.5151,281700.0
14939,13.0,2087.0,313.0,1165.0,330.0,5.7789,227700.0
14940,14.0,2796.0,476.0,1466.0,464.0,5.2489,213700.0
14941,26.0,2756.0,422.0,1166.0,398.0,5.1354,181600.0
14942,17.0,3101.0,547.0,1410.0,486.0,3.1771,189900.0
14943,17.0,3943.0,843.0,1995.0,766.0,2.6944,158300.0
14944,24.0,977.0,147.0,454.0,169.0,4.9286,173700.0
14945,16.0,3361.0,537.0,1754.0,578.0,5.1098,162300.0
14946,15.0,4209.0,680.0,1914.0,641.0,4.5135,158300.0
14947,16.0,952.0,143.0,530.0,143.0,5.0864,175300.0
14948,4.0,1078.0,158.0,571.0,184.0,4.6667,223300.0
14949,14.0,7410.0,1344.0,3597.0,1274.0,4.2192,176100.0
14950,7.0,2722.0,578.0,1429.0,574.0,3.9583,141700.0
14951,18.0,2413.0,533.0,1129.0,551.0,2.4567,155000.0
14952,17.0,1635.0,272.0,960.0,279.0,5.2671,157100.0
14953,26.0,2460.0,313.0,838.0,299.0,5.9878,270700.0
14954,25.0,4137.0,662.0,1905.0,630.0,4.375,214000.0
14955,28.0,3519.0,583.0,1720.0,590.0,4.7973,186900.0
14956,18.0,1519.0,369.0,802.0,347.0,2.9886,170800.0
14957,33.0,3071.0,466.0,1348.0,513.0,6.1768,228900.0
14958,13.0,5543.0,857.0,2074.0,737.0,4.9528,266200.0
14959,4.0,14934.0,2479.0,6945.0,2418.0,5.1221,229700.0
14960,9.0,1859.0,307.0,947.0,304.0,5.9202,181300.0
14961,7.0,1659.0,237.0,862.0,242.0,5.2741,249400.0
14962,5.0,8710.0,1614.0,4372.0,1527.0,4.7813,240900.0
14963,31.0,1989.0,280.0,805.0,301.0,6.5645,189100.0
14964,21.0,3833.0,595.0,1645.0,589.0,4.625,273500.0
14965,18.0,3341.0,611.0,1952.0,602.0,3.9844,215300.0
14966,17.0,2357.0,599.0,1423.0,510.0,1.8856,118800.0
14967,30.0,1856.0,339.0,1103.0,379.0,4.0357,153800.0
14968,26.0,4038.0,706.0,2065.0,687.0,3.9545,178100.0
14969,34.0,2105.0,340.0,973.0,357.0,4.3088,152500.0
14970,31.0,3473.0,,2098.0,677.0,2.6973,135200.0
14971,22.0,2526.0,530.0,1556.0,529.0,2.8646,120800.0
14972,17.0,6050.0,1143.0,3424.0,1131.0,3.7647,127600.0
14973,10.0,3817.0,943.0,2352.0,875.0,2.1362,143200.0
14974,12.0,2914.0,734.0,2104.0,703.0,2.3068,132300.0
14975,15.0,3660.0,622.0,2629.0,612.0,4.0444,150100.0
14976,23.0,2785.0,468.0,1456.0,449.0,4.3714,131000.0
14977,18.0,2355.0,444.0,1277.0,433.0,3.4551,121400.0
14978,21.0,3049.0,582.0,2355.0,585.0,3.8904,113800.0
14979,22.0,2263.0,441.0,1395.0,416.0,3.725,123500.0
14980,20.0,3506.0,692.0,1977.0,668.0,2.981,129100.0
14981,15.0,825.0,130.0,334.0,131.0,4.0391,169500.0
14982,14.0,1771.0,301.0,1046.0,284.0,4.775,143300.0
14983,13.0,1330.0,216.0,719.0,215.0,3.8295,149600.0
14984,11.0,1112.0,164.0,441.0,174.0,4.7679,169500.0
14985,30.0,4205.0,772.0,2012.0,734.0,3.5,144700.0
14986,34.0,2061.0,,1169.0,400.0,3.5096,142000.0
14987,32.0,1750.0,333.0,997.0,335.0,3.4784,154400.0
14988,37.0,821.0,150.0,404.0,135.0,3.0125,130400.0
14989,22.0,5201.0,865.0,3280.0,817.0,4.7952,141400.0
